agency_id,agency_name,sector,language,written_tier,oral_tier,collection_tier,pathway_in_language,pathway_type,translated_page_count,translated_page_slugs,in_language_phone,evidence_url,capture_date,quality_verdict,notes,assigned_by,assignment_method
legal_nwjustice,Northwest Justice Project,legal,Bosnian,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Bulgarian,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Burmese,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Carolinian,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Catalan,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Cebuano,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Cham,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Chamorro,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Chin,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Chinese-Cantonese,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Chinese-Fukienese,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Chinese-Mandarin,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Chinese-Taiwanese,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Chuukese,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Dari,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Dinka,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Dutch,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Egyptian-Arabic,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Eritai,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Estonian,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Ewe,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Fallani,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Farsi,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,French,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Fula,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Ga,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,German,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,"Greek, Modern",0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Gujarati,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Haitian Creole,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Hausa,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Hawaiian,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Herero,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Hindi,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Hmong,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Hungarian,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Igbo,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Ilokano,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Indonesian,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Italian,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Japanese,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kakwa,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kannada,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Karen,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Karenni,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kazakh,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Khmer,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kikuyu,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kinyarwanda,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kirgiz,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kirundi,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kmhmu,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kongo,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Korean,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kosraean,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Krahn,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Krio,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kru,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Kurdish,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Lao,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Latvian,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Lingala,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Luganda,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Maay Maay,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Malay,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Malayalam,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Mam,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Mandingo,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Mandinka,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Marathi,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Marquesan,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Marshallese,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Maya-Quiche,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Mien,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Mixteco,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Moldavian,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Mongolian,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Moore,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,"Nahuatl, Guerrero region",0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Nepali,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Nuer,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Oromo,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Palau,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Pashai,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Pashto,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Pere,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Polish,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Portuguese,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Punjabi,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
legal_nwjustice,Northwest Justice Project,legal,Purepecha,0,0,,False,none,0,,,https://nwjustice.org/get-legal-help,2026-09-06,,"Operates the CLEAR hotline and publishes WashingtonLawHelp, which is inventoried as a separate agency because its translated library is a distinct service from CLEAR intake",EH,derived
